manufacturer,date,avg_price,tdp,sales,units,date_new,channel,SOM
COMESTIBLES,ABRIL 2022,1961.641171,830,3107.537,1.5841516001705085,2022-04-01,SUPERETES,9.580239446100734
COMESTIBLES,AGOSTO 2019,1720.616358,798,2329.713,1.3539990998969686,2019-08-01,SUPERETES,9.507404752533189
COMESTIBLES,AGOSTO 2020,1750.776286,510,1836.679,1.049065500079546,2020-08-01,SUPERETES,8.572151721026035
COMESTIBLES,AGOSTO 2021,1646.489655,744,2300.694,1.3973328001262175,2021-08-01,SUPERETES,8.573596451422887
COMESTIBLES,AGOSTO 2022,2203.553293,843,3232.116,1.4667746000368689,2022-08-01,SUPERETES,8.857406032926663
COMESTIBLES,DICIEMBRE 2019,1735.357153,747,2378.657,1.3707017001588953,2019-12-01,SUPERETES,9.272377133227138
COMESTIBLES,DICIEMBRE 2020,1832.72979,570,2312.94,1.2620190999350756,2020-12-01,SUPERETES,9.081498611001171
COMESTIBLES,DICIEMBRE 2021,2071.154628,812,2316.323,1.1183727997347768,2021-12-01,SUPERETES,8.12871320901552
COMESTIBLES,ENERO 2020,1806.892648,714,2553.975,1.4134625002912735,2020-01-01,SUPERETES,9.567375096395809
COMESTIBLES,ENERO 2021,1888.445522,573,2585.978,1.369368599662469,2021-01-01,SUPERETES,9.698010897041764
COMESTIBLES,ENERO 2022,2144.917477,767,2461.124,1.147421300068972,2022-01-01,SUPERETES,8.170855432845443
COMESTIBLES,FEBRERO 2020,1616.287154,674,2167.144,1.340816200040157,2020-02-01,SUPERETES,8.817781325090603
COMESTIBLES,FEBRERO 2021,1794.31507,646,2278.319,1.2697430000406784,2021-02-01,SUPERETES,9.404132657304714
COMESTIBLES,FEBRERO 2022,1845.704211,798,2482.577,1.3450568001115106,2022-02-01,SUPERETES,8.60211197561532
COMESTIBLES,JULIO 2020,1763.617682,463,1852.049,1.0501420001072546,2020-07-01,SUPERETES,9.00333133891162
COMESTIBLES,JULIO 2021,1660.709107,692,2253.933,1.357211200022642,2021-07-01,SUPERETES,8.524363802221316
COMESTIBLES,JULIO 2022,2273.031303,836,3582.188,1.575951899682219,2022-07-01,SUPERETES,9.921503203339013
COMESTIBLES,JUNIO 2020,1791.037325,428,1696.981,0.9474850000683264,2020-06-01,SUPERETES,9.06227088739316
COMESTIBLES,JUNIO 2021,1625.054225,689,2040.109,1.2554098002483578,2021-06-01,SUPERETES,8.293106463407526
COMESTIBLES,JUNIO 2022,2138.105014,846,3529.442,1.6507336996497963,2022-06-01,SUPERETES,10.217705404657169
COMESTIBLES,MARZO 2020,1613.649562,687,2285.753,1.4165113998896868,2020-03-01,SUPERETES,9.096914296493948
COMESTIBLES,MARZO 2021,1681.96371,709,2224.213,1.322390600210988,2021-03-01,SUPERETES,9.201454749684416
COMESTIBLES,MARZO 2022,1777.53563,810,2729.11,1.5353334998972707,2022-03-01,SUPERETES,8.84449212737435
COMESTIBLES,MAYO 2020,1773.46154,428,1736.202,0.978990500126662,2020-05-01,SUPERETES,9.171564906364251
COMESTIBLES,MAYO 2021,1745.45118,669,2187.992,1.2535395003141825,2021-05-01,SUPERETES,8.66675301762946
COMESTIBLES,MAYO 2022,1985.740267,866,3365.684,1.694926600388066,2022-05-01,SUPERETES,10.21369474311618
COMESTIBLES,NOVIEMBRE 2019,1546.78999,648,2178.052,1.4081110002528527,2019-11-01,SUPERETES,8.733745766409797
COMESTIBLES,NOVIEMBRE 2020,1844.567719,531,1995.047,1.081579699921009,2020-11-01,SUPERETES,8.505981141383684
COMESTIBLES,NOVIEMBRE 2021,1984.381228,737,2155.675,1.0863210000089762,2021-11-01,SUPERETES,8.061991098908095
COMESTIBLES,OCTUBRE 2019,1604.389784,703,2278.989,1.420470899732431,2019-10-01,SUPERETES,8.821110726801102
COMESTIBLES,OCTUBRE 2020,1918.594615,561,2269.585,1.182941400051829,2020-10-01,SUPERETES,9.318605711239398
COMESTIBLES,OCTUBRE 2021,1946.261382,823,2219.389,1.1403345000450718,2021-10-01,SUPERETES,8.017015345107238
COMESTIBLES,SEPTIEMBRE 2019,1634.436088,758,2299.909,1.4071575003060015,2019-09-01,SUPERETES,9.26397654042764
COMESTIBLES,SEPTIEMBRE 2020,1827.971031,496,1948.527,1.065950699959424,2020-09-01,SUPERETES,8.615647939922551
COMESTIBLES,SEPTIEMBRE 2021,1792.949006,690,2094.622,1.1682552002262578,2021-09-01,SUPERETES,7.895101564217058
OTROS,ABRIL 2020,1377.821945,847,4389.031,3.185484899502018,2020-04-01,SUPERETES,19.982971113997465
OTROS,ABRIL 2021,1477.622993,1448,5189.181,3.511843700715884,2021-04-01,SUPERETES,21.19293392029464
OTROS,ABRIL 2022,1688.138772,1722,7015.978,4.156043399019805,2022-04-01,SUPERETES,21.629589346345657
OTROS,AGOSTO 2019,1281.261503,1359,5430.14,4.238119999145874,2019-08-01,SUPERETES,22.160042392741325
OTROS,AGOSTO 2020,1504.376252,970,4529.954,3.011184199416623,2020-08-01,SUPERETES,21.142209921967183
OTROS,AGOSTO 2021,1516.927416,1647,5938.705,3.914956600665724,2021-08-01,SUPERETES,22.130739730727928
OTROS,AGOSTO 2022,1824.650925,1950,8392.425,4.599468799765083,2022-08-01,SUPERETES,22.99890097567184
OTROS,DICIEMBRE 2019,1363.136178,1383,5948.256,4.363655000872554,2019-12-01,SUPERETES,23.18723250850422
OTROS,DICIEMBRE 2020,1581.256153,1108,5769.199,3.648491099341828,2020-12-01,SUPERETES,22.652110606020624
OTROS,DICIEMBRE 2021,1669.550285,1745,6492.943,3.8890371007902886,2021-12-01,SUPERETES,22.785799532053545
OTROS,ENERO 2020,1464.192229,1405,6033.512,4.12071030053254,2020-01-01,SUPERETES,22.601972396991066
OTROS,ENERO 2021,1636.177489,1036,5880.148,3.5938326003946144,2021-01-01,SUPERETES,22.05190430089441
OTROS,ENERO 2022,1724.934497,1692,6639.084,3.848890500796797,2022-01-01,SUPERETES,22.041553197042187
OTROS,FEBRERO 2020,1248.057751,1413,5444.292,4.362211600895702,2020-02-01,SUPERETES,22.152001124955326
OTROS,FEBRERO 2021,1525.872215,1243,5715.303,3.745597399189813,2021-02-01,SUPERETES,23.590843770644767
OTROS,FEBRERO 2022,1641.456824,1734,6193.44,3.773136100471687,2022-02-01,SUPERETES,21.46022636730097
OTROS,JULIO 2020,1502.734043,919,4613.635,3.070160699087856,2020-07-01,SUPERETES,22.42817797034501
OTROS,JULIO 2021,1547.075867,1576,5701.411,3.685282100001887,2021-07-01,SUPERETES,21.56270907342252
OTROS,JULIO 2022,1833.018752,1862,8191.594,4.468909001101152,2022-07-01,SUPERETES,22.68806832903595
OTROS,JUNIO 2020,1435.895748,891,4314.893,3.005018300256155,2020-06-01,SUPERETES,23.042526236956416
OTROS,JUNIO 2021,1519.821508,1474,5415.064,3.562960499964184,2021-06-01,SUPERETES,22.012403385390392
OTROS,JUNIO 2022,1781.474407,1822,7593.196,4.262309899128402,2022-06-01,SUPERETES,21.982239631029827
OTROS,MARZO 2020,1265.300451,1310,5490.012,4.338899899751952,2020-03-01,SUPERETES,21.8493287116864
OTROS,MARZO 2021,1468.007845,1442,5466.364,3.723661299643803,2021-03-01,SUPERETES,22.61406663449224
OTROS,MARZO 2022,1611.103637,1727,6714.262,4.167492298945136,2022-03-01,SUPERETES,21.759561688656284
OTROS,MAYO 2020,1409.409635,856,4260.312,3.0227634991299035,2020-05-01,SUPERETES,22.50528914801533
OTROS,MAYO 2021,1460.269451,1524,5466.329,3.743370099440641,2021-05-01,SUPERETES,21.652420738332424
OTROS,MAYO 2022,1712.491691,1724,7127.082,4.161819901057845,2022-05-01,SUPERETES,21.62824553854668
OTROS,NOVIEMBRE 2019,1299.431997,1423,5514.641,4.243885799896923,2019-11-01,SUPERETES,22.113095778714136
OTROS,NOVIEMBRE 2020,1468.781607,1071,5068.529,3.450839100819432,2020-11-01,SUPERETES,21.6099230186338
OTROS,NOVIEMBRE 2021,1591.612189,1765,5994.206,3.766122200764322,2021-11-01,SUPERETES,22.41768143018845
OTROS,OCTUBRE 2019,1279.260597,1359,5772.196,4.51213459832688,2019-10-01,SUPERETES,22.342003429063684
OTROS,OCTUBRE 2020,1472.210282,1070,5585.977,3.7942793011956426,2020-10-01,SUPERETES,22.93525784451868
OTROS,OCTUBRE 2021,1522.036313,1790,6244.629,4.102812098938404,2021-10-01,SUPERETES,22.557238283825715
OTROS,SEPTIEMBRE 2019,1284.901173,1391,5511.806,4.289673101574793,2019-09-01,SUPERETES,22.20141817758368
OTROS,SEPTIEMBRE 2020,1517.654231,986,5125.519,3.377264000788069,2020-09-01,SUPERETES,22.66310254535036
OTROS,SEPTIEMBRE 2021,1468.242489,1692,6052.985,4.122605799347631,2021-09-01,SUPERETES,22.815062260246663
PEPSICO,ABRIL 2020,1482.33839,2976,12826.207,8.652684897407266,2020-04-01,SUPERETES,58.396881676878586
PEPSICO,ABRIL 2021,1638.65478,4142,13704.758,8.36341990226886,2021-04-01,SUPERETES,55.9710734097788
PEPSICO,ABRIL 2022,1984.5705,4185,17943.363,9.041433902196976,2022-04-01,SUPERETES,55.317672487344296
PEPSICO,AGOSTO 2019,1446.986709,4064,14000.945,9.675931999179127,2019-08-01,SUPERETES,57.1369310438478
PEPSICO,AGOSTO 2020,1508.309342,3098,12480.742,8.274656698373748,2020-08-01,SUPERETES,58.250142793042166
PEPSICO,AGOSTO 2021,1684.497506,4231,14970.712,8.887345897916694,2021-08-01,SUPERETES,55.78875038508991
PEPSICO,AGOSTO 2022,2313.25173,4134,20267.958,8.761674199634122,2022-08-01,SUPERETES,55.543035418377386
PEPSICO,DICIEMBRE 2019,1514.927315,3848,14226.63,9.390965400871394,2019-12-01,SUPERETES,55.45762953417967
PEPSICO,DICIEMBRE 2020,1642.972745,3395,14255.994,8.676950998356336,2020-12-01,SUPERETES,55.97455606692826
PEPSICO,DICIEMBRE 2021,1798.557209,4195,15886.415,8.832866099840587,2021-12-01,SUPERETES,55.75047670571086
PEPSICO,ENERO 2020,1578.889849,3889,14961.417,9.475909297583938,2020-01-01,SUPERETES,56.04655034312899
PEPSICO,ENERO 2021,1675.029291,3404,14856.413,8.86934519881181,2021-01-01,SUPERETES,55.71495780898094
PEPSICO,ENERO 2022,1852.935397,4139,17131.899,9.245815600337416,2022-01-01,SUPERETES,56.87737392309751
PEPSICO,FEBRERO 2020,1483.646405,3790,13669.041,9.21313929918497,2020-02-01,SUPERETES,55.6172614564135
PEPSICO,FEBRERO 2021,1618.792067,3654,13164.144,8.132078398676759,2021-02-01,SUPERETES,54.33714791294016
PEPSICO,FEBRERO 2022,1756.092869,4103,16377.389,9.326038098045483,2022-02-01,SUPERETES,56.74753856424618
PEPSICO,JULIO 2020,1516.381168,2901,11463.663,7.559882199750453,2020-07-01,SUPERETES,55.72809161454239
PEPSICO,JULIO 2021,1668.490851,4201,15072.374,9.033537097890864,2021-07-01,SUPERETES,57.00364622157878
PEPSICO,JULIO 2022,2309.709568,4090,19714.15,8.5353372013221,2022-07-01,SUPERETES,54.60182502317182
PEPSICO,JUNIO 2020,1484.549667,2695,10385.109,6.995460799224308,2020-06-01,SUPERETES,55.45888313016156
PEPSICO,JUNIO 2021,1623.017437,4034,14267.009,8.790422502404699,2021-06-01,SUPERETES,57.99583480656834
PEPSICO,JUNIO 2022,2204.480919,3984,18901.435,8.57409780102524,2022-06-01,SUPERETES,54.719498026961816
PEPSICO,MARZO 2020,1471.684806,3735,14187.716,9.640458297970632,2020-03-01,SUPERETES,56.46473460386836
PEPSICO,MARZO 2021,1621.080845,4129,13234.398,8.163934600066167,2021-03-01,SUPERETES,54.75002364266098
PEPSICO,MARZO 2022,1829.194815,4187,17198.994,9.40249439751446,2022-03-01,SUPERETES,55.7384521077416
PEPSICO,MAYO 2020,1466.420705,2734,10615.661,7.239164697964354,2020-05-01,SUPERETES,56.077705178003285
PEPSICO,MAYO 2021,1593.025574,4077,14179.246,8.900827602156246,2021-05-01,SUPERETES,56.16474971490319
PEPSICO,MAYO 2022,2052.98094,4069,18105.537,8.8191451986885,2022-05-01,SUPERETES,54.94408508885429
PEPSICO,NOVIEMBRE 2019,1466.870426,3870,14295.839,9.745809000310434,2019-11-01,SUPERETES,57.324721055110736
PEPSICO,NOVIEMBRE 2020,1559.307529,3365,13472.12,8.639809498412292,2020-11-01,SUPERETES,57.43904712744007
PEPSICO,NOVIEMBRE 2021,1724.646812,4217,15056.36,8.730112099033063,2021-11-01,SUPERETES,56.30915620488054
PEPSICO,OCTUBRE 2019,1459.657785,3942,14519.136,9.946945201268528,2019-10-01,SUPERETES,56.19812395473785
PEPSICO,OCTUBRE 2020,1550.543507,3346,13577.582,8.756659802645576,2020-10-01,SUPERETES,55.74769535841189
PEPSICO,OCTUBRE 2021,1709.105169,4291,15320.577,8.964092601138228,2021-10-01,SUPERETES,55.3419436182197
PEPSICO,SEPTIEMBRE 2019,1430.921216,4042,14078.583,9.83882469738991,2019-09-01,SUPERETES,56.70818394747939
PEPSICO,SEPTIEMBRE 2020,1509.691525,3133,12869.738,8.52474680216543,2020-09-01,SUPERETES,56.90510405400745
PEPSICO,SEPTIEMBRE 2021,1663.664559,4146,14778.301,8.882981199577264,2021-09-01,SUPERETES,55.70274127817359
RAMO,ABRIL 2020,1598.805657,231,971.002,0.607329599910216,2020-04-01,SUPERETES,4.420908605483481
RAMO,ABRIL 2021,1592.022988,370,1214.462,0.7628419998669015,2021-04-01,SUPERETES,4.959937399506564
RAMO,ABRIL 2022,1766.664288,423,1472.747,0.833631499772525,2022-04-01,SUPERETES,4.540338185362401
RAMO,AGOSTO 2019,1360.143353,306,875.03,0.6433365998297093,2019-08-01,SUPERETES,3.570939588099099
RAMO,AGOSTO 2020,1466.308328,247,964.558,0.657813900106281,2020-08-01,SUPERETES,4.501786931591981
RAMO,AGOSTO 2021,1548.472108,409,1250.713,0.8077078001846708,2021-08-01,SUPERETES,4.660814753525881
RAMO,AGOSTO 2022,2082.904948,448,1501.617,0.7209244000509235,2022-08-01,SUPERETES,4.115084815936445
RAMO,DICIEMBRE 2019,1359.121366,293,955.846,0.7032822998089782,2019-12-01,SUPERETES,3.7260372526541774
RAMO,DICIEMBRE 2020,1605.32271,252,1059.818,0.6601900000530112,2020-12-01,SUPERETES,4.161256104747222
RAMO,DICIEMBRE 2021,1629.547196,440,1167.632,0.7165377000838951,2021-12-01,SUPERETES,4.097591597402094
RAMO,ENERO 2020,1440.96708,312,1001.674,0.6951400999389938,2020-01-01,SUPERETES,3.752343261898481
RAMO,ENERO 2021,1667.905237,269,1209.056,0.7248949000092384,2021-01-01,SUPERETES,4.534237438653278
RAMO,ENERO 2022,1695.538456,412,1164.409,0.6867487999930095,2022-01-01,SUPERETES,3.865801805883869
RAMO,FEBRERO 2020,1389.36937,298,1024.758,0.7375706001061475,2020-02-01,SUPERETES,4.169585387559478
RAMO,FEBRERO 2021,1600.293793,287,1107.704,0.6921879000251799,2021-02-01,SUPERETES,4.57222863041877
RAMO,FEBRERO 2022,1632.777934,418,1187.201,0.7271050001830807,2022-02-01,SUPERETES,4.113643177860136
RAMO,JULIO 2020,1501.890684,232,983.025,0.6545250000365539,2020-07-01,SUPERETES,4.778761139383243
RAMO,JULIO 2021,1578.552506,383,1317.145,0.8344004998209417,2021-07-01,SUPERETES,4.981436076527917
RAMO,JULIO 2022,2042.374513,436,1447.189,0.7085815998919098,2022-07-01,SUPERETES,4.008245881940585
RAMO,JUNIO 2020,1571.45642,221,881.079,0.5606767001530975,2020-06-01,SUPERETES,4.705165568261211
RAMO,JUNIO 2021,1564.671663,374,1304.568,0.8337647001919277,2021-06-01,SUPERETES,5.303109447953334
RAMO,JUNIO 2022,1983.778407,420,1435.053,0.7233937999003536,2022-06-01,SUPERETES,4.1544665683894175
RAMO,MARZO 2020,1394.623623,304,1048.063,0.7515024001568917,2020-03-01,SUPERETES,4.171115290377541
RAMO,MARZO 2021,1523.987647,342,1150.066,0.7546425998031728,2021-03-01,SUPERETES,4.757763873401763
RAMO,MARZO 2022,1749.546888,436,1380.952,0.7893198001561648,2022-03-01,SUPERETES,4.475385415861531
RAMO,MAYO 2020,1600.594959,200,836.994,0.5229267999962507,2020-05-01,SUPERETES,4.4214583310222215
RAMO,MAYO 2021,1596.427089,366,1317.208,0.8250974999585465,2021-05-01,SUPERETES,5.217531146752671
RAMO,MAYO 2022,1840.771979,433,1431.205,0.7775026001740326,2022-05-01,SUPERETES,4.343215520180026
RAMO,NOVIEMBRE 2019,1346.580902,304,931.883,0.6920364002013747,2019-11-01,SUPERETES,3.736746967491713
RAMO,NOVIEMBRE 2020,1567.584137,245,1025.828,0.6544006001254911,2020-11-01,SUPERETES,4.373668200450084
RAMO,NOVIEMBRE 2021,1620.308403,462,1132.47,0.6989225001260455,2021-11-01,SUPERETES,4.235315184237164
RAMO,OCTUBRE 2019,1352.365758,318,1046.71,0.7739844001581118,2019-10-01,SUPERETES,4.051421401704871
RAMO,OCTUBRE 2020,1523.225242,249,1124.24,0.7380655000989014,2020-10-01,SUPERETES,4.61597573336261
RAMO,OCTUBRE 2021,1534.747954,435,1288.16,0.8393299998496041,2021-10-01,SUPERETES,4.653171880618197
RAMO,SEPTIEMBRE 2019,1351.963013,304,925.524,0.6845778997653688,2019-09-01,SUPERETES,3.727987769778173
RAMO,SEPTIEMBRE 2020,1521.568741,243,1023.059,0.6723711998234327,2020-09-01,SUPERETES,4.523579178409755
RAMO,SEPTIEMBRE 2021,1563.992275,426,1183.226,0.756542099928211,2021-09-01,SUPERETES,4.459844995145804
YUPI,ABRIL 2020,931.386673,581,1641.128,1.762026500458634,2020-04-01,SUPERETES,7.471948459323352
YUPI,ABRIL 2021,1087.51833,963,1936.672,1.7808178001008956,2021-04-01,SUPERETES,7.9094873971990705
YUPI,ABRIL 2022,1386.749936,1056,2897.32,2.0892879997940743,2022-04-01,SUPERETES,8.932160534846917
YUPI,AGOSTO 2019,878.348717,832,1868.367,2.127135799072386,2019-08-01,SUPERETES,7.624682222778589
YUPI,AGOSTO 2020,953.618852,676,1614.181,1.692689900807456,2020-08-01,SUPERETES,7.533708632372627
YUPI,AGOSTO 2021,1081.247852,1067,2373.819,2.195443899018261,2021-08-01,SUPERETES,8.846098679233409
YUPI,AGOSTO 2022,1544.119836,1029,3096.432,2.005305500136066,2022-08-01,SUPERETES,8.48557275708767
YUPI,DICIEMBRE 2019,932.418662,937,2143.763,2.299142099324477,2019-12-01,SUPERETES,8.35672357143481
YUPI,DICIEMBRE 2020,1098.261702,808,2070.753,1.8854823001011831,2020-12-01,SUPERETES,8.130578611302719
YUPI,DICIEMBRE 2021,1235.140568,1145,2632.255,2.1311380001567564,2021-12-01,SUPERETES,9.23741895581797
YUPI,ENERO 2020,951.421016,974,2144.048,2.2535217994385777,2020-01-01,SUPERETES,8.031758901585661
YUPI,ENERO 2021,1075.201458,780,2133.44,1.984223499815976,2021-01-01,SUPERETES,8.000889554429612
YUPI,ENERO 2022,1305.023689,1178,2724.247,2.087507700406196,2022-01-01,SUPERETES,9.044415641131003
YUPI,FEBRERO 2020,916.993615,967,2271.741,2.477379299963828,2020-02-01,SUPERETES,9.243370705981077
YUPI,FEBRERO 2021,1097.676021,827,1961.315,1.786788599256465,2021-02-01,SUPERETES,8.095647028691591
YUPI,FEBRERO 2022,1288.129819,1124,2619.48,2.033552799851768,2022-02-01,SUPERETES,9.076479914977387
YUPI,JULIO 2020,954.957043,669,1658.336,1.7365555991820671,2020-07-01,SUPERETES,8.06163793681773
YUPI,JULIO 2021,1198.316143,1041,2096.207,1.7492938005092031,2021-07-01,SUPERETES,7.927844826249466
YUPI,JULIO 2022,1544.12928,1069,3170.174,2.053049599577569,2022-07-01,SUPERETES,8.780357562512647
YUPI,JUNIO 2020,922.904124,603,1447.719,1.5686559008159768,2020-06-01,SUPERETES,7.73115417722764
YUPI,JUNIO 2021,1159.885918,827,1573.308,1.356433400547587,2021-06-01,SUPERETES,6.395545896680406
YUPI,JUNIO 2022,1449.105642,1043,3083.287,2.127717200620767,2022-06-01,SUPERETES,8.926090368961773
YUPI,MARZO 2020,917.093112,884,2115.141,2.3063535995677613,2020-03-01,SUPERETES,8.417907097573755
YUPI,MARZO 2021,1097.74558,951,2097.365,1.910611200092465,2021-03-01,SUPERETES,8.676691099760612
YUPI,MARZO 2022,1314.965014,1073,2833.287,2.154648199636435,2022-03-01,SUPERETES,9.18210866036623
YUPI,MAYO 2020,930.061156,590,1481.101,1.592477000512427,2020-05-01,SUPERETES,7.823982436594936
YUPI,MAYO 2021,1142.549824,1016,2095.035,1.8336487004701512,2021-05-01,SUPERETES,8.298545382382265
YUPI,MAYO 2022,1419.60826,1076,2923.151,2.059125099765198,2022-05-01,SUPERETES,8.870759109302833
YUPI,NOVIEMBRE 2019,899.335526,941,2017.934,2.2438055004623494,2019-11-01,SUPERETES,8.091690432273603
YUPI,NOVIEMBRE 2020,990.156559,769,1893.113,1.9119329996782863,2020-11-01,SUPERETES,8.071380512092341
YUPI,NOVIEMBRE 2021,1176.643189,1136,2400.031,2.039727100311291,2021-11-01,SUPERETES,8.975856081785746
YUPI,OCTUBRE 2019,913.297211,870,2218.593,2.4292124987119883,2019-10-01,SUPERETES,8.587340487692497
YUPI,OCTUBRE 2020,996.883765,722,1798.03,1.803650599124764,2020-10-01,SUPERETES,7.382465352467422
YUPI,OCTUBRE 2021,1157.383357,1135,2610.727,2.255715000747155,2021-10-01,SUPERETES,9.43063087222915
YUPI,SEPTIEMBRE 2019,896.498711,916,2010.547,2.242665801222775,2019-09-01,SUPERETES,8.098433564731113
YUPI,SEPTIEMBRE 2020,942.790631,672,1649.297,1.7493778000854996,2020-09-01,SUPERETES,7.292566282309891
YUPI,SEPTIEMBRE 2021,1132.852391,1067,2421.519,2.137541500762035,2021-09-01,SUPERETES,9.12724990221688
COMESTIBLES,SEPTIEMBRE 2022,2408.466256,522,21103.01,8.762011901735358,2022-09-01,DTS,9.742014155832784
OTROS,SEPTIEMBRE 2022,1032.189743,996,32830.469,31.806622011743823,2022-09-01,DTS,15.155889787316093
PEPSICO,SEPTIEMBRE 2022,2232.292982,2899,133311.946,59.71973530130464,2022-09-01,DTS,61.542257008531756
RAMO,SEPTIEMBRE 2022,1731.202795,208,7163.82,4.138059400487509,2022-09-01,DTS,3.3071128644604735
YUPI,SEPTIEMBRE 2022,1541.473975,749,22209.307,14.407837796937182,2022-09-01,DTS,10.252726183858897
COMESTIBLES,SEPTIEMBRE 2022,1739.265525,719,2472.531,1.4215948999506558,2022-09-01,SUPERCADENAS,4.33406661256791
OTROS,SEPTIEMBRE 2022,2494.192154,7385,23829.442,9.553971999223922,2022-09-01,SUPERCADENAS,41.770311057100386
PEPSICO,SEPTIEMBRE 2022,1797.699613,4284,25837.298,14.372422296338337,2022-09-01,SUPERCADENAS,45.28985505976169
RAMO,SEPTIEMBRE 2022,2138.441606,541,1723.656,0.8060337000382886,2022-09-01,SUPERCADENAS,3.0213736131730418
YUPI,SEPTIEMBRE 2022,1679.676076,979,3185.827,1.8966912999003744,2022-09-01,SUPERCADENAS,5.58439365739697
COMESTIBLES,SEPTIEMBRE 2022,2038.56276,804,3142.006,1.5412849001519089,2022-09-01,SUPERETES,8.777940624748476
OTROS,SEPTIEMBRE 2022,1875.721101,1889,8476.629,4.519130800139141,2022-09-01,SUPERETES,23.681478030284175
PEPSICO,SEPTIEMBRE 2022,2345.351388,3977,19517.893,8.321948301590703,2022-09-01,SUPERETES,54.527873554090576
RAMO,SEPTIEMBRE 2022,2144.935754,441,1457.202,0.6793685998671641,2022-09-01,SUPERETES,4.071040168053381
YUPI,SEPTIEMBRE 2022,1569.501214,1052,3200.611,2.039253599455961,2022-09-01,SUPERETES,8.941667622823395
